name	chrom	txStart	txEnd
ENST00000378567.7	chr1	2050469	2185395
ENST00000468310.5	chr1	2050484	2146108
ENST00000484419.1	chr1	2050502	2055760
ENST00000503297.1	chr1	2050807	2059591
ENST00000479566.5	chr1	2055440	2071536
ENST00000466651.5	chr1	2055678	2135347
ENST00000400921.6	chr1	2073461	2185390
ENST00000495347.5	chr1	2073718	2146086
ENST00000461106.6	chr1	2073985	2185190
ENST00000461465.5	chr1	2074687	2150836
ENST00000470596.5	chr1	2074854	2150945
ENST00000496325.5	chr1	2075243	2150863
ENST00000481140.5	chr1	2082247	2150936
ENST00000482686.5	chr1	2104715	2150870
ENST00000486681.5	chr1	2104738	2156087
ENST00000470986.5	chr1	2111653	2150978
ENST00000470511.5	chr1	2116204	2150897
ENST00000471018.6	chr1	2133637	2148924
ENST00000466352.5	chr1	2134812	2146098
ENST00000497183.5	chr1	2134989	2150979
ENST00000419838.6	chr1	2135261	2150865
ENST00000606533.1	chr1	2141083	2145279
ENST00000479263.5	chr1	2144450	2185395
ENST00000503672.1	chr1	2145356	2156728
ENST00000478770.6	chr1	2145386	2185116
ENST00000505322.5	chr1	2168847	2185393
ENST00000472017.1	chr1	2168974	2173951
ENST00000333854.2	chr1	2181793	2183875
ENST00000444529.1	chr1	2182734	2184389
ENST00000400919.7	chr1	2184460	2194775
ENST00000469733.5	chr1	2184463	2207733
ENST00000428120.5	chr1	2184477	2194741
ENST00000414253.5	chr1	2184477	2194775
ENST00000400918.7	chr1	2185174	2194751
ENST00000497675.2	chr1	2189543	2194108
ENST00000378543.2	chr1	2189547	2194750
ENST00000378546.8	chr1	2189547	2194774
ENST00000401813.7	chr1	2189547	2199907
ENST00000487186.5	chr1	2189547	2212720
ENST00000476803.1	chr1	2189568	2194213
ENST00000440825.6	chr1	2189579	2194739
ENST00000420515.1	chr1	2191900	2194748
ENST00000514625.1	chr1	2198062	2203882
ENST00000420964.1	chr1	2212170	2212574
ENST00000442483.2	chr1	2212522	2220738
ENST00000378536.4	chr1	2228694	2310119
ENST00000508416.1	chr1	2232478	2303038
ENST00000478223.2	chr1	2247995	2303376
ENST00000507179.1	chr1	2303645	2304368
ENST00000378531.7	chr1	2321252	2391707
ENST00000607720.1	chr1	2326200	2326693
ENST00000606372.5	chr1	2332125	2391687
ENST00000602865.1	chr1	2350413	2352820
ENST00000417061.2	chr1	2351643	2351857
ENST00000378529.7	chr1	2355174	2391707
ENST00000607342.5	chr1	2358637	2375878
ENST00000607858.1	chr1	2363060	2363628
ENST00000469374.5	chr1	2371164	2387529
ENST00000419785.1	chr1	2371675	2385121
ENST00000449373.2	chr1	2374852	2388337
ENST00000378525.2	chr1	2378054	2391671
ENST00000607031.1	chr1	2385371	2388509
ENST00000475812.1	chr1	2387055	2388316
ENST00000494279.2	chr1	2388003	2389996
ENST00000378513.7	chr1	2391774	2405442
ENST00000378518.5	chr1	2391827	2402325
ENST00000605895.5	chr1	2391832	2405444
ENST00000306256.13	chr1	2391842	2403064
ENST00000493207.1	chr1	2391856	2396367
ENST00000378512.5	chr1	2391889	2403751
ENST00000443438.5	chr1	2393173	2402316
ENST00000488353.2	chr1	2394004	2403216
ENST00000462129.1	chr1	2401950	2403227
ENST00000288774.7	chr1	2403963	2412530
ENST00000650293.1	chr1	2404060	2412456
ENST00000447513.6	chr1	2404818	2412571
ENST00000507596.5	chr1	2404837	2412540
ENST00000510434.1	chr1	2406517	2412535
ENST00000508384.5	chr1	2408529	2413797
ENST00000515760.1	chr1	2408582	2410004
ENST00000502666.1	chr1	2408603	2410836
ENST00000514502.1	chr1	2408754	2412514
ENST00000609981.5	chr1	2425979	2479804
ENST00000449969.5	chr1	2467458	2505526
ENST00000378486.7	chr1	2476314	2505525
ENST00000419816.6	chr1	2476314	2505525
ENST00000343889.8	chr1	2479089	2505530
ENST00000278878.6	chr1	2479887	2505276
ENST00000424657.1	chr1	2492299	2493258
ENST00000442305.1	chr1	2493436	2494479
ENST00000473964.5	chr1	2497781	2505528
ENST00000462379.1	chr1	2498646	2505528
ENST00000378466.7	chr1	2508532	2526628
ENST00000435556.7	chr1	2508536	2526596
ENST00000505228.5	chr1	2508794	2520901
ENST00000502512.1	chr1	2509792	2514403
ENST00000471361.1	chr1	2510292	2513013
ENST00000487804.1	chr1	2512405	2514085
ENST00000515423.1	chr1	2514412	2515937
ENST00000468002.2	chr1	2514432	2519295
ENST00000486396.1	chr1	2519203	2526575
ENST00000502770.1	chr1	2520839	2526596
ENST00000491212.1	chr1	2521260	2526187
ENST00000514922.1	chr1	2521366	2526597
ENST00000378453.3	chr1	2528744	2530245
ENST00000644246.1	chr1	2530063	2547460
ENST00000606645.2	chr1	2546399	2547460
ENST00000449660.5	chr1	2549919	2552106
ENST00000443892.2	chr1	2549919	2554245
ENST00000416860.2	chr1	2549919	2557011
ENST00000448624.2	chr1	2550073	2551598
ENST00000432521.2	chr1	2550282	2554150
ENST00000452793.1	chr1	2554240	2557031
ENST00000426449.5	chr1	2555638	2560714
ENST00000434817.5	chr1	2555790	2561815
ENST00000435221.6	chr1	2555801	2561815
ENST00000451778.5	chr1	2555979	2561815
ENST00000409119.5	chr1	2556221	2561718
ENST00000355716.4	chr1	2556365	2563829
ENST00000475523.5	chr1	2556385	2563829
ENST00000442392.6	chr1	2556404	2559156
ENST00000482074.6	chr1	2556405	2558862
ENST00000496064.5	chr1	2556556	2561535
ENST00000463471.6	chr1	2556570	2563749
ENST00000466750.5	chr1	2557812	2563826
ENST00000471768.1	chr1	2559579	2561542
ENST00000463835.5	chr1	2560553	2563504
ENST00000482602.5	chr1	2560681	2565382
ENST00000480305.1	chr1	2561800	2563452
ENST00000456687.3	chr1	2566409	2569888
ENST00000424215.1	chr1	2581559	2584533
ENST00000493183.5	chr1	2586490	2589632
ENST00000474659.5	chr1	2586539	2589658
ENST00000378425.9	chr1	2586749	2591467
ENST00000444521.6	chr1	2586749	2591467
ENST00000419916.7	chr1	2586774	2591468
ENST00000378424.9	chr1	2586779	2591467
ENST00000648044.1	chr1	2586795	2589427
ENST00000650537.1	chr1	2586795	2589427
ENST00000537325.6	chr1	2586795	2589947
ENST00000378427.6	chr1	2586797	2591463
ENST00000464043.5	chr1	2586816	2589805
ENST00000465233.6	chr1	2586832	2588977
ENST00000498083.2	chr1	2586876	2588992
ENST00000481683.5	chr1	2587041	2589513
ENST00000484099.5	chr1	2587077	2591469
ENST00000477045.1	chr1	2587084	2588745
ENST00000476686.1	chr1	2588593	2591468
ENST00000471840.5	chr1	2590638	2592678
ENST00000378412.7	chr1	2590642	2632990
ENST00000502556.5	chr1	2590925	2629494
ENST00000504800.5	chr1	2590925	2629494
ENST00000491941.5	chr1	2591693	2592868
ENST00000464195.1	chr1	2591693	2592879
ENST00000469962.1	chr1	2592654	2594073
ENST00000509374.1	chr1	2606280	2611401
ENST00000511099.1	chr1	2629757	2632979
ENST00000427302.1	chr1	2632567	2636620
ENST00000401095.8	chr1	2635975	2801717
ENST00000637179.1	chr1	2641367	2789665
ENST00000648684.1	chr1	2768090	2784733
ENST00000638002.1	chr1	2773602	2776473
ENST00000457440.1	chr1	2811849	2812692
ENST00000429389.1	chr1	2814431	2814998
ENST00000641229.1	chr1	2960657	2963415
ENST00000642073.1	chr1	2961017	2968707
ENST00000378404.3	chr1	3021482	3022903
ENST00000606861.1	chr1	3059614	3062531
ENST00000321399.7	chr1	3059614	3063786
ENST00000413472.5	chr1	3059616	3061751
ENST00000453118.5	chr1	3059616	3062032
ENST00000445317.1	chr1	3059616	3068437
ENST00000415573.1	chr1	3061288	3063682
ENST00000420957.1	chr1	3061958	3062395
ENST00000321336.1	chr1	3064071	3067769
ENST00000511072.5	chr1	3069167	3434342
ENST00000607632.1	chr1	3069182	3186591
ENST00000378391.6	chr1	3069196	3435421
ENST00000514189.5	chr1	3069210	3434342
ENST00000270722.9	chr1	3069210	3438621
ENST00000635819.1	chr1	3127974	3128035
ENST00000440516.1	chr1	3132926	3133709
ENST00000624175.1	chr1	3205987	3208664
ENST00000512462.5	chr1	3237930	3433925
ENST00000463591.1	chr1	3244131	3386918
ENST00000607061.1	chr1	3306635	3310096
ENST00000509860.1	chr1	3396490	3434293
ENST00000378389.5	chr1	3424918	3434095
ENST00000606170.1	chr1	3425215	3426072
ENST00000378378.8	chr1	3454425	3481113
ENST00000378373.5	chr1	3466004	3481113
ENST00000378371.6	chr1	3466970	3481113
ENST00000445297.5	chr1	3468543	3473521
ENST00000464620.1	chr1	3471606	3474457
ENST00000418137.1	chr1	3471623	3476019
ENST00000485984.1	chr1	3472768	3481113
ENST00000606489.1	chr1	3487245	3487627
ENST00000294599.8	chr1	3489919	3531448
ENST00000356575.8	chr1	3489925	3611495
ENST00000494257.1	chr1	3490311	3493486
ENST00000485002.6	chr1	3490561	3611277
ENST00000491842.1	chr1	3490924	3496717
ENST00000475790.5	chr1	3492638	3496014
ENST00000461795.1	chr1	3492727	3494244
ENST00000385042.1	chr1	3560694	3560790
ENST00000435049.1	chr1	3623189	3624743
ENST00000378344.6	chr1	3625001	3630127
ENST00000344579.5	chr1	3625049	3630127
ENST00000378322.7	chr1	3630766	3650058
ENST00000270708.11	chr1	3630766	3650073
ENST00000471223.1	chr1	3631885	3639625
ENST00000424367.5	chr1	3632212	3650026
ENST00000497940.5	chr1	3632765	3637057
ENST00000469643.1	chr1	3633309	3635450
ENST00000494884.1	chr1	3634915	3635433
ENST00000465916.5	chr1	3635013	3652761
ENST00000419924.2	chr1	3635271	3650063
ENST00000479331.1	chr1	3647245	3650061
ENST00000378295.8	chr1	3652519	3736201
ENST00000604074.5	chr1	3652519	3736201
ENST00000354437.8	chr1	3652564	3733292
ENST00000346387.8	chr1	3652564	3736200
ENST00000357733.7	chr1	3652564	3736200
ENST00000443034.1	chr1	3658937	3668772
ENST00000603362.5	chr1	3682365	3733079
ENST00000604479.5	chr1	3682365	3733079
ENST00000378280.5	chr1	3690671	3733292
ENST00000378285.5	chr1	3690671	3733292
ENST00000378288.8	chr1	3690671	3736201
ENST00000603364.5	chr1	3690706	3729751
ENST00000604194.1	chr1	3698045	3708534
ENST00000378290.4	chr1	3698057	3733091
ENST00000416554.1	chr1	3712199	3714298
ENST00000604566.1	chr1	3727477	3733367
ENST00000648526.1	chr1	3735510	3745905
ENST00000624167.1	chr1	3735600	3736588
ENST00000418088.6	chr1	3735610	3746771
ENST00000648432.1	chr1	3735649	3746942
ENST00000648479.1	chr1	3735685	3746714
ENST00000452079.5	chr1	3735983	3747322
ENST00000650545.1	chr1	3736056	3746715
ENST00000419973.1	chr1	3736174	3737875
ENST00000647831.1	chr1	3736192	3747336
ENST00000648717.1	chr1	3736407	3737296
ENST00000611447.1	chr1	3736942	3737103
ENST00000648600.1	chr1	3737142	3746884
ENST00000423764.6	chr1	3737148	3747373
ENST00000647817.1	chr1	3737165	3746898
ENST00000649123.1	chr1	3737192	3746791
ENST00000648270.1	chr1	3737205	3746147
ENST00000650037.1	chr1	3737211	3746725
ENST00000650039.1	chr1	3737211	3746877
ENST00000649468.1	chr1	3737337	3746971
ENST00000648553.1	chr1	3737528	3746383
ENST00000649348.1	chr1	3737538	3746791
ENST00000636630.1	chr1	3737593	3747023
ENST00000587071.5	chr1	3738074	3742858
ENST00000637775.1	chr1	3738433	3746742
ENST00000608600.1	chr1	3738446	3743370
ENST00000649290.1	chr1	3739457	3746956
ENST00000647686.1	chr1	3739704	3746907
ENST00000648935.1	chr1	3739847	3743187
ENST00000649413.1	chr1	3739988	3746887
ENST00000624948.1	chr1	3740136	3743261
ENST00000636250.1	chr1	3746459	3757189
ENST00000294600.6	chr1	3752397	3771644
ENST00000462521.2	chr1	3752444	3771645
ENST00000642557.1	chr1	3772760	3775908
ENST00000561886.2	chr1	3772770	3775670
ENST00000444870.7	chr1	3772786	3775982
ENST00000452264.1	chr1	3772824	3775388
ENST00000378251.2	chr1	3778557	3796504
ENST00000462356.5	chr1	3781134	3784175
ENST00000479239.1	chr1	3781289	3784047
ENST00000581512.2	chr1	3782814	3783111
ENST00000607459.1	chr1	3785007	3785538
ENST00000378230.7	chr1	3812080	3857199
ENST00000484420.1	chr1	3815238	3816458
ENST00000438539.5	chr1	3816148	3829306
ENST00000461667.1	chr1	3822775	3829373
ENST00000495701.1	chr1	3829691	3831224
ENST00000460038.5	chr1	3831090	3837136
ENST00000494653.5	chr1	3833670	3857198
ENST00000443466.1	chr1	3835061	3839110
ENST00000428079.5	chr1	3839082	3857194
ENST00000494951.1	chr1	3839756	3847704
ENST00000378223.3	chr1	3843108	3857214
ENST00000625756.2	chr1	3857266	3860490
ENST00000338895.7	chr1	3857266	3885420
ENST00000378209.7	chr1	3857280	3885429
ENST00000491998.5	chr1	3857280	3885429
ENST00000468793.5	chr1	3857459	3885429
ENST00000339350.7	chr1	3857472	3885429
ENST00000477548.5	chr1	3857472	3885429
ENST00000378206.5	chr1	3857516	3885429
ENST00000475969.5	chr1	3857599	3885429
ENST00000341385.4	chr1	3857603	3883741
ENST00000481945.1	chr1	3867662	3872545
ENST00000461150.1	chr1	3883506	3885429
ENST00000486765.5	chr1	3889124	3900247
ENST00000361605.3	chr1	3889124	3900285
ENST00000474140.1	chr1	3889124	3900293
ENST00000413332.5	chr1	3900371	3905532
ENST00000442673.1	chr1	3900403	3917225
ENST00000439488.1	chr1	3900415	3915447
ENST00000635619.1	chr1	3940564	3945462
ENST00000456897.5	chr1	3940612	3949351
ENST00000412674.1	chr1	3940616	3955262
ENST00000635247.1	chr1	3944546	3948900
ENST00000635127.1	chr1	3944560	3948900
ENST00000425194.1	chr1	3947148	3948980
ENST00000642026.1	chr1	3976132	4012699
ENST00000641562.1	chr1	3976139	3998058
ENST00000641078.1	chr1	3976139	3998855
ENST00000642139.1	chr1	4012920	4019508
ENST00000449232.1	chr1	4175527	4175899
ENST00000635002.1	chr1	4412026	4424689
ENST00000423197.2	chr1	4412050	4424687
ENST00000635312.1	chr1	4412123	4424687
ENST00000633821.1	chr1	4412160	4422877
ENST00000635642.1	chr1	4416310	4424689
ENST00000641472.1	chr1	4479130	4484375
ENST00000438791.2	chr1	4551734	4552145
ENST00000634256.1	chr1	4571480	4594009
ENST00000635556.1	chr1	4571503	4583708
ENST00000420522.1	chr1	4571547	4583421
ENST00000378190.7	chr1	4654731	4777794
ENST00000378191.4	chr1	4655044	4792534
ENST00000466761.1	chr1	4711154	4712165
ENST00000641254.1	chr1	4963953	4973298
ENST00000641403.1	chr1	4973380	4981568
ENST00000443270.1	chr1	5086458	5090899
ENST00000641871.1	chr1	5301927	5307394
ENST00000641426.1	chr1	5478735	5492889
ENST00000641583.1	chr1	5480786	5482028
ENST00000641860.1	chr1	5489794	5493057
ENST00000649109.1	chr1	5490828	5492804
ENST00000564261.1	chr1	5492977	5494674
ENST00000637697.1	chr1	5554746	5554881
ENST00000637702.1	chr1	5561708	5668255
ENST00000579887.1	chr1	5564070	5564143
ENST00000413887.1	chr1	5587367	5668295
ENST00000582517.1	chr1	5862671	5862741
ENST00000460696.1	chr1	5862810	5867652
ENST00000378161.5	chr1	5862810	5868375
ENST00000478423.6	chr1	5862810	5992424
ENST00000489180.6	chr1	5862812	5992473
ENST00000378156.8	chr1	5862817	5992471
ENST00000378169.7	chr1	5863264	5992447
ENST00000468253.1	chr1	5867081	5873841
ENST00000506941.1	chr1	5874904	5877466
ENST00000470763.1	chr1	5876878	5882849
ENST00000622020.4	chr1	5879504	5992473
ENST00000466897.1	chr1	5886494	5905324
ENST00000378111.5	chr1	5991465	6100175
ENST00000378097.5	chr1	5992362	6101193
ENST00000493807.1	chr1	5992672	6007660
ENST00000378092.5	chr1	5992700	6098574
ENST00000478098.5	chr1	5992705	6073847
ENST00000445501.5	chr1	5992710	6072790
ENST00000341524.5	chr1	6026012	6101192
ENST00000352527.5	chr1	6026012	6101192
ENST00000389632.8	chr1	6026299	6095581
ENST00000428161.5	chr1	6026299	6095625
ENST00000602612.5	chr1	6026319	6098561
ENST00000435937.5	chr1	6027296	6085249
ENST00000164247.5	chr1	6034282	6101179
ENST00000459822.1	chr1	6035916	6041762
ENST00000472700.6	chr1	6040617	6086362
ENST00000378083.7	chr1	6045920	6101179
ENST00000458166.6	chr1	6046113	6098855
ENST00000462676.2	chr1	6082260	6086363
ENST00000481789.1	chr1	6096255	6098810
ENST00000262450.7	chr1	6101792	6180123
ENST00000475121.1	chr1	6105080	6106772
ENST00000462991.5	chr1	6105080	6144104
ENST00000377999.5	chr1	6105082	6131739
ENST00000496404.1	chr1	6105090	6180023
ENST00000491020.1	chr1	6125533	6128542
ENST00000484532.6	chr1	6159429	6197757
ENST00000234875.8	chr1	6185019	6199612
ENST00000480661.1	chr1	6186574	6199563
ENST00000497965.5	chr1	6186614	6200842
ENST00000471204.5	chr1	6186691	6209244
ENST00000465387.5	chr1	6186722	6199553
ENST00000462296.5	chr1	6192926	6203494
ENST00000465335.1	chr1	6192929	6209389
ENST00000455744.1	chr1	6204839	6205780
ENST00000466994.5	chr1	6205474	6208307
ENST00000484435.1	chr1	6206128	6207564
ENST00000377939.4	chr1	6206175	6221299
ENST00000485539.5	chr1	6208617	6210900
ENST00000496676.5	chr1	6208859	6220805
ENST00000463453.1	chr1	6210901	6212053
ENST00000496329.1	chr1	6210937	6211916
ENST00000492476.1	chr1	6211034	6212836
ENST00000483336.1	chr1	6212737	6219343
ENST00000343813.9	chr1	6221192	6235940
ENST00000495791.1	chr1	6221897	6223502
ENST00000489498.5	chr1	6223490	6235972
ENST00000474756.1	chr1	6224598	6235972
ENST00000650463.1	chr1	6234691	6239408
ENST00000441724.1	chr1	6236239	6238940
ENST00000429480.2	chr1	6237770	6239444
ENST00000377898.3	chr1	6244191	6245578
ENST00000377893.2	chr1	6247345	6260975
ENST00000608083.5	chr1	6264268	6393361
ENST00000377842.7	chr1	6264272	6359344
ENST00000377845.7	chr1	6264272	6360707
ENST00000377855.6	chr1	6264272	6385813
ENST00000377860.8	chr1	6264272	6393361
ENST00000418124.5	chr1	6264272	6393361
ENST00000545482.5	chr1	6264272	6393766
ENST00000361521.8	chr1	6264272	6394391
ENST00000473466.2	chr1	6281129	6352249
ENST00000481175.1	chr1	6281252	6295504
ENST00000607670.1	chr1	6393554	6394391
ENST00000377837.5	chr1	6412417	6424670
ENST00000377836.8	chr1	6412999	6419903
ENST00000471190.1	chr1	6413049	6416631
ENST00000377834.8	chr1	6415231	6419919
ENST00000487437.5	chr1	6418413	6419907
ENST00000489730.1	chr1	6418848	6419917
ENST00000645284.1	chr1	6424775	6460944
ENST00000636330.1	chr1	6424787	6456671
ENST00000377828.5	chr1	6424787	6460944
ENST00000585139.1	chr1	6429833	6429896
ENST00000633651.1	chr1	6437299	6440797
ENST00000632142.1	chr1	6437567	6440822
ENST00000418286.1	chr1	6440377	6445757
ENST00000419034.1	chr1	6443033	6447006
ENST00000632803.1	chr1	6447330	6449056
ENST00000632593.1	chr1	6447350	6449037
ENST00000416731.5	chr1	6448042	6460398
ENST00000461727.6	chr1	6448042	6460399
ENST00000475228.6	chr1	6448466	6460052
ENST00000478323.1	chr1	6448519	6448958
ENST00000633239.1	chr1	6449054	6460926
ENST00000475479.2	chr1	6450373	6451949
ENST00000636644.1	chr1	6451316	6457263
ENST00000434576.2	chr1	6451657	6461367
ENST00000477679.2	chr1	6451716	6460405
ENST00000468561.2	chr1	6460507	6461367
ENST00000647810.1	chr1	6460785	6465470
ENST00000473343.5	chr1	6461150	6463622
ENST00000513135.5	chr1	6461150	6466099
ENST00000377782.7	chr1	6461150	6466175
ENST00000480393.5	chr1	6461150	6466175
ENST00000485036.5	chr1	6461150	6466175
ENST00000356876.7	chr1	6461150	6466195
ENST00000351959.9	chr1	6461203	6466175
ENST00000348333.7	chr1	6461433	6466107
ENST00000351748.7	chr1	6461433	6466107
ENST00000414040.6	chr1	6461433	6466107
ENST00000502588.5	chr1	6461433	6466107
ENST00000502730.5	chr1	6461433	6466107
ENST00000510563.5	chr1	6461433	6466107
ENST00000453260.6	chr1	6461479	6463347
ENST00000475730.5	chr1	6461755	6462607
ENST00000469691.5	chr1	6461993	6465272
ENST00000481401.5	chr1	6462636	6465630
ENST00000461703.6	chr1	6463535	6466107
ENST00000453341.1	chr1	6464110	6466099
ENST00000515145.1	chr1	6464566	6465858
ENST00000489097.5	chr1	6466091	6477588
ENST00000535355.5	chr1	6466091	6485469
ENST00000400913.5	chr1	6466091	6485954
ENST00000340850.9	chr1	6466091	6490580
ENST00000537245.5	chr1	6466091	6497096
ENST00000377748.5	chr1	6466091	6520009
ENST00000487949.4	chr1	6467121	6471583
ENST00000377725.5	chr1	6467121	6490570
ENST00000377728.7	chr1	6467121	6491700
ENST00000377732.5	chr1	6467121	6496696
ENST00000400915.7	chr1	6467121	6497390
ENST00000377740.4	chr1	6467121	6520061
ENST00000639593.1	chr1	6496492	6506158
ENST00000377705.5	chr1	6521346	6554535
ENST00000464383.1	chr1	6531994	6545017
ENST00000462798.1	chr1	6532228	6533385
ENST00000517213.1	chr1	6540853	6540964
ENST00000456162.2	chr1	6547904	6548619
ENST00000460777.1	chr1	6549255	6550488
ENST00000464665.1	chr1	6549361	6554500
ENST00000333172.10	chr1	6555180	6579757
ENST00000351136.7	chr1	6555308	6579626
ENST00000411823.5	chr1	6570940	6579426
ENST00000415267.1	chr1	6570940	6579426
ENST00000319084.9	chr1	6580000	6582299
ENST00000435905.5	chr1	6580016	6582245
ENST00000377674.8	chr1	6580047	6589280
ENST00000488936.1	chr1	6580087	6588105
ENST00000482360.5	chr1	6585301	6589280
ENST00000498342.5	chr1	6586206	6589280
ENST00000466813.1	chr1	6587255	6589160
ENST00000466941.1	chr1	6588686	6589280
ENST00000377658.8	chr1	6590723	6602869
ENST00000377663.3	chr1	6590723	6603001
ENST00000467612.5	chr1	6593192	6614560
ENST00000610898.1	chr1	6593204	6603684
ENST00000496707.5	chr1	6593380	6599816
ENST00000463043.1	chr1	6594080	6614607
ENST00000377648.4	chr1	6613684	6624033
ENST00000495385.1	chr1	6613761	6622645
ENST00000054650.8	chr1	6624865	6633565
ENST00000484676.1	chr1	6625170	6628519
ENST00000307896.10	chr1	6625180	6633368
ENST00000377627.7	chr1	6625191	6635586
ENST00000484669.6	chr1	6625197	6633273
ENST00000487819.5	chr1	6625224	6633121
ENST00000472925.1	chr1	6625229	6633051
ENST00000480647.1	chr1	6628394	6630326
